Culmen Length (mm),Culmen Depth (mm),Flipper Length (mm),Body Mass (g),Delta 15 N (o/oo),Delta 13 C (o/oo),Island,Clutch Completion,Sex
-1.604065297125319,-0.6127533056966652,-1.0594061377222932,-1.4639071489786497,0.2395533323987665,-0.24595569779505722,-1.7397619406669143,-0.3387354025477872,0.9496873614064738
0.6173947095647061,-1.664450085185652,1.0835671106202713,0.6823715222190094,-0.06965954826466732,-0.3041032446345838,-0.2926205098981048,-0.3387354025477872,-2.6132776358702277
1.9025368621952998,-0.712914903743236,2.1550537347915535,1.8676298928804034,0.06235248264918998,-0.42714653187040025,-0.2926205098981048,-0.3387354025477872,-0.831795137231877
-1.218522651336142,0.3387818757457518,-0.7022439296651991,-1.0794990287641435,-0.03145777786936352,-0.333720996754552,1.1545209208707046,-0.3387354025477872,0.9496873614064738
-1.4204735610352344,-0.5125917076500944,-0.9879736961108744,-0.8232269486211395,-0.3101479976357962,-0.36022796636378085,-1.7397619406669143,-0.3387354025477872,0.9496873614064738
1.039655702571902,0.5391050718388914,-0.5593790464423615,-0.5349208584602599,0.5967232761294636,0.008752888044923935,1.1545209208707046,2.9518370793450033,-0.831795137231877
0.3787254526475964,2.1917714396073,-0.4879466048309426,0.009657311843623754,0.40536008889130964,-0.004743499068599459,-1.7397619406669143,-0.3387354025477872,-0.831795137231877
-1.1267267832910997,0.08837788062932632,-1.488000787390806,-0.6310228885138864,-4.641791377874611,5.051762030283071,-1.7397619406669143,-0.3387354025477872,-2.6132776358702277
-0.8146208319379549,0.13845867965261036,-1.0594061377222932,-0.5028868484423844,0.3131221910962725,0.011122716453696243,-1.7397619406669143,-0.3387354025477872,0.9496873614064738
0.45216214708363006,0.739428267932033,-0.7736763712766179,-0.9513629886926416,0.5187972010115076,0.021924725014611006,1.1545209208707046,-0.3387354025477872,0.9496873614064738
-0.6126699222388613,0.8395898659786027,-0.5593790464423615,-0.5028868484423844,0.10117433975235872,-0.25298557638231917,-0.2926205098981048,-0.3387354025477872,-0.831795137231877
0.41544379986561386,-1.3639652910459417,0.9407022273974337,0.5862694921653829,-0.07832415270939865,-0.4217863515074065,-0.2926205098981048,-0.3387354025477872,-2.6132776358702277
-1.6407836443433366,0.38886267476903585,-0.7736763712766179,-0.9513629886926416,-0.10442315932439318,-0.2904823445727956,-0.2926205098981048,-0.3387354025477872,0.9496873614064738
-0.08025388757761565,-0.9633188988596614,0.8692697857860149,0.5862694921653829,-0.0928242159942245,-0.27789428962284085,-0.2926205098981048,-0.3387354025477872,0.9496873614064738
-0.31892314449472536,0.6893474689087471,-1.488000787390806,-0.8232269486211395,-0.18609743713185917,-0.1523137959166512,1.1545209208707046,-0.3387354025477872,0.9496873614064738
-1.7142203387793702,1.9914482435141603,-0.20221683838526736,0.26592939198662785,0.09513403083913083,-0.09733418507231319,-1.7397619406669143,-0.3387354025477872,-0.831795137231877
-1.0716492624640734,0.23862027769918198,-0.9879736961108744,-0.983396998710517,0.18436561539871127,-0.2103409121996599,1.1545209208707046,-0.3387354025477872,0.9496873614064738
0.6908314040007411,-1.0634804969062313,1.0835671106202713,0.714405532236885,0.0809329379313112,-0.40384628097795056,-0.2926205098981048,-0.3387354025477872,0.9496873614064738
-1.145085956900107,1.3403978562114538,-0.20221683838526736,-0.8872949686568905,0.4023150202366108,-0.3422266599581301,-1.7397619406669143,2.9518370793450033,-0.831795137231877
0.7826272720457835,-1.4140460900692267,0.6549724609517584,0.5222014721296319,-0.38495149326057065,-0.1549428562013181,-0.2926205098981048,-0.3387354025477872,0.9496873614064738
0.8377047928728084,-1.5142076881157973,1.3692968770659466,1.419153752630146,0.008122578153248013,-0.4173324621121084,-0.2926205098981048,-0.3387354025477872,-0.831795137231877
0.5255988415196637,-0.8631573008130907,1.0121346690088526,1.226949692522893,-0.12230048057170237,-0.12882779619974186,-0.2926205098981048,-0.3387354025477872,-0.831795137231877
-0.13533140840464056,0.9397514640251726,-0.27364927999668615,0.7464395422547605,0.5167487002801652,-0.1434305114765337,-0.2926205098981048,-0.3387354025477872,-0.831795137231877
-1.273600172163167,-0.11194531546381513,-1.130838579333712,-1.5279751690144008,0.5425321270527639,-0.05478953948744074,1.1545209208707046,-0.3387354025477872,0.9496873614064738
-1.1818043041181245,0.8896706650018867,-1.5594332290022248,-1.5600091790322763,-4.641791377874611,5.051762030283071,1.1545209208707046,-0.3387354025477872,-2.6132776358702277
0.41544379986561386,-1.3138844920226567,0.5835400193403396,0.778473552272636,-0.30086884297166183,-0.128586935086706,-0.2926205098981048,-0.3387354025477872,0.9496873614064738
-1.2368818249451494,0.48902427281560745,-1.6308656706136437,-0.37475080837088237,0.7439052854321796,-0.0533096724793791,1.1545209208707046,-0.3387354025477872,-0.831795137231877
-1.0716492624640734,-0.3122685115569548,-0.20221683838526736,-0.47085283842450887,0.03073359703649773,-0.3728445980559606,-0.2926205098981048,-0.3387354025477872,0.9496873614064738
0.23185206377552905,-0.6628341047199501,1.0121346690088526,1.419153752630146,0.096711930051111,-0.3937382790139205,-0.2926205098981048,-0.3387354025477872,-0.831795137231877
0.6541130567827236,-0.16202611448709917,-0.13078439677384854,-0.37475080837088237,0.3843712611277451,-0.08092705264362192,1.1545209208707046,-0.3387354025477872,0.9496873614064738
0.28692958460255397,-1.3138844920226567,0.7978373441745961,0.714405532236885,-0.12641962798823986,-0.30198448331821437,-0.2926205098981048,-0.3387354025477872,0.9496873614064738
-0.025176366750590724,-1.614369286162367,0.5121075777289208,0.1377933519151258,0.11028186327413797,-0.42765478964282383,-0.2926205098981048,-0.3387354025477872,0.9496873614064738
-0.08025388757761565,0.48902427281560745,0.08351292806040793,-1.0154310087283926,0.549264497023878,0.0697070792100854,1.1545209208707046,2.9518370793450033,0.9496873614064738
0.48888049430164754,-1.4641268890925123,0.6549724609517584,0.842541572308387,-0.0006140006415036708,-0.43160858604919083,-0.2926205098981048,-0.3387354025477872,0.9496873614064738
-1.0349309152460573,1.0399130620717425,-0.8451088128880367,-0.31068278833513135,0.38437679761620797,-0.28069276916498254,1.1545209208707046,-0.3387354025477872,-0.831795137231877
-0.8146208319379549,0.3387818757457518,-0.9165412544994556,-1.1435670487998946,0.709352060934051,-0.06351565184532212,1.1545209208707046,-0.3387354025477872,0.9496873614064738
1.2416066122709954,1.290317057188168,0.15494536967182676,-0.1825467482636293,0.8599666930838821,0.0323266591843807,1.1545209208707046,-0.3387354025477872,-0.831795137231877
-1.3286776929901918,0.8395898659786027,-0.9879736961108744,-0.5028868484423844,-0.2763034436609425,-0.30604442190998676,-1.7397619406669143,-0.3387354025477872,0.9496873614064738
0.5990355359556987,-1.7145308842089377,0.9407022273974337,0.9386436023620135,-0.21711838199053798,-0.29726932085114854,-0.2926205098981048,2.9518370793450033,0.9496873614064738
0.8744231400908259,-1.5142076881157973,0.6549724609517584,0.32999741202237887,-0.13118654455495765,-0.14547374854559586,-0.2926205098981048,-0.3387354025477872,0.9496873614064738
1.0029373553538845,-0.6628341047199501,1.0835671106202713,0.9386436023620135,-0.19253637321443,-0.26880688559540494,-0.2926205098981048,-0.3387354025477872,-0.831795137231877
-0.5392332278028277,1.4405594542580236,0.15494536967182676,0.6823715222190094,0.34702210995575694,-0.3330861848379904,-0.2926205098981048,-0.3387354025477872,-0.831795137231877
1.0580148761809107,0.739428267932033,-0.4165141632195238,-0.7591589285853885,0.7589756070287045,0.0892107057784042,1.1545209208707046,-0.3387354025477872,-0.831795137231877
0.21349289016652032,-1.3138844920226567,0.44067513611750203,1.0988136524513912,-0.22695118550098128,-0.1609786723983378,-0.2926205098981048,-0.3387354025477872,0.9496873614064738
-0.6126699222388613,0.739428267932033,-1.2737034625565495,-0.8232269486211395,0.30781269866017197,-0.12529856853499874,-0.2926205098981048,-0.3387354025477872,-0.831795137231877
1.4802758691881053,0.9397514640251726,-0.27364927999668615,-0.05441070819212727,0.5447854778572406,0.05666587877628326,1.1545209208707046,2.9518370793450033,-0.831795137231877
0.23185206377552905,0.3387818757457518,-0.20221683838526736,-0.31068278833513135,0.2798257494792643,0.051989499030807275,1.1545209208707046,-0.3387354025477872,0.9496873614064738
0.08497867490346042,0.08837788062932632,1.297864435454528,1.3550857325943952,-0.13649603699105814,-0.41679154520571354,-0.2926205098981048,-0.3387354025477872,-0.831795137231877
0.32364793182057144,-0.061864516440529316,-0.4165141632195238,-0.6950909085496375,0.488955528195467,0.0877532919249468,1.1545209208707046,-0.3387354025477872,0.9496873614064738
-2.173199679004582,-0.8130765017898057,-0.9165412544994556,-1.4639071489786497,0.2291391975996989,-0.3800132779625992,1.1545209208707046,-0.3387354025477872,0.9496873614064738
-0.5759515750208452,0.6392666698854613,-0.4165141632195238,-0.37475080837088237,-4.641791377874611,5.051762030283071,1.1545209208707046,-0.3387354025477872,-0.831795137231877
-1.8060162068244126,0.48902427281560745,-0.5593790464423615,-0.919328978674766,-4.641791377874611,5.051762030283071,-1.7397619406669143,-0.3387354025477872,-2.6132776358702277
-0.4290781861487765,0.4389434737923216,-0.6308114880537803,-0.31068278833513135,0.2611124184740291,-0.27431811445301396,-0.2926205098981048,-0.3387354025477872,-0.831795137231877
-0.9247758735920061,0.3387818757457518,-1.4165683457793872,-0.7271249185675129,0.4446802299561561,-0.09572368152836734,-1.7397619406669143,2.9518370793450033,0.9496873614064738
-1.218522651336142,-0.16202611448709917,-0.6308114880537803,-1.5279751690144008,0.3788569186185093,-0.22514366467202465,1.1545209208707046,-0.3387354025477872,0.9496873614064738
0.9295006609178509,1.1901554591415981,0.6549724609517584,-0.31068278833513135,0.6359326874250486,0.0164032901776357,1.1545209208707046,-0.3387354025477872,-0.831795137231877
0.10333784851246917,-0.712914903743236,1.1549995522316903,0.8745755823262625,-0.1898401033329062,-0.29299505669269077,-0.2926205098981048,-0.3387354025477872,2.731169860044825
0.19513371655751158,-0.8631573008130907,1.3692968770659466,1.0988136524513912,0.13889997213983732,-0.4097045131340023,-0.2926205098981048,-0.3387354025477872,-0.831795137231877
-1.4571919082532518,0.3387818757457518,-0.4165141632195238,-0.9513629886926416,0.3096674222953059,-0.2128679126906676,1.1545209208707046,-0.3387354025477872,0.9496873614064738
-0.9614942208100222,0.9397514640251726,-0.4165141632195238,-0.9513629886926416,0.44362829714817,-0.06488529427623212,-1.7397619406669143,-0.3387354025477872,0.9496873614064738
1.5169942164061228,-0.01178371741724351,1.9407564099572971,1.5472897927016482,-0.0094059443208861,-0.234596442760762,-0.2926205098981048,-0.3387354025477872,-0.831795137231877
0.21349289016652032,-1.3639652910459417,0.6549724609517584,0.26592939198662785,0.07502550474119729,-0.46325120447536244,-0.2926205098981048,-0.3387354025477872,0.9496873614064738
-1.5306286026892855,0.18853947867589615,-0.7022439296651991,-1.3037370988892723,0.20808393197457783,-0.25064432471577114,1.1545209208707046,-0.3387354025477872,0.9496873614064738
0.8744231400908259,-0.712914903743236,0.5121075777289208,1.4832217726658972,-0.1307934538740786,-0.4278405384672842,-0.2926205098981048,-0.3387354025477872,-0.831795137231877
1.1314515706169443,0.38886267476903585,-0.7736763712766179,-1.0154310087283926,0.6002610922573763,0.05956641811208412,1.1545209208707046,-0.3387354025477872,0.9496873614064738
-0.6126699222388613,0.03829708160604052,-0.9879736961108744,-0.919328978674766,0.4706463608480366,-0.2585090524151676,1.1545209208707046,-0.3387354025477872,-0.831795137231877
-0.979853394419031,2.0415290425374444,-0.7022439296651991,-0.5028868484423844,-4.641791377874611,5.051762030283071,-1.7397619406669143,-0.3387354025477872,-0.831795137231877
-0.22712727644968297,-1.7145308842089377,0.5121075777289208,-0.31068278833513135,-0.13195057996286333,-0.376731034998512,-0.2926205098981048,2.9518370793450033,0.9496873614064738
0.6724722303917323,0.5891858708621773,-0.4165141632195238,-0.4388188284066334,0.24970725224006898,0.01846081561780963,1.1545209208707046,-0.3387354025477872,0.9496873614064738
-0.7779024847199374,0.8896706650018867,-1.2022710209451308,-0.8232269486211395,0.2618709173934719,-0.2149478912854472,-0.2926205098981048,-0.3387354025477872,-0.831795137231877
1.204888265052978,1.2402362581648838,0.012080486448989111,-0.1825467482636293,0.7872338441443021,0.004007107639760708,1.1545209208707046,-0.3387354025477872,-0.831795137231877
0.17677454294850284,-1.9148540803020775,0.8692697857860149,1.162881672487142,0.03746596700761191,-0.4383282028637275,-0.2926205098981048,-0.3387354025477872,0.9496873614064738
-0.5575924014118364,0.8896706650018867,-1.2022710209451308,-0.37475080837088237,0.22846374600720223,-0.08101074167442313,1.1545209208707046,-0.3387354025477872,-0.831795137231877
-0.7962616583289461,0.8395898659786027,-0.7736763712766179,0.5222014721296319,0.6129230413724569,0.13195947095059504,1.1545209208707046,-0.3387354025477872,-0.831795137231877
0.21349289016652032,-1.3138844920226567,1.0121346690088526,1.03474563241564,-0.41623265307701457,-0.14628410330725156,-0.2926205098981048,-0.3387354025477872,0.9496873614064738
1.5169942164061228,0.8395898659786027,-0.27364927999668615,-0.9513629886926416,0.7702811164703289,0.0376031505165732,1.1545209208707046,-0.3387354025477872,-0.831795137231877
-0.3556414917127429,-1.8146924822555077,0.6549724609517584,-0.05441070819212727,-0.4125564247375245,-0.15864966790702917,-0.2926205098981048,-0.3387354025477872,0.9496873614064738
-0.5943107486298526,-0.061864516440529316,-0.7736763712766179,-0.5989888784960109,0.37246227444364344,-0.2135619192875523,1.1545209208707046,-0.3387354025477872,-0.831795137231877
0.28692958460255397,-0.061864516440529316,-0.34508172160810496,-0.8872949686568905,0.5430913123875352,0.01764433726853387,1.1545209208707046,-0.3387354025477872,0.9496873614064738
-1.1634451305091158,0.9898322630484584,-0.4879466048309426,-0.5669548684781355,0.4008423143054302,-0.23427597500867117,-0.2926205098981048,-0.3387354025477872,-0.831795137231877
0.4705213206926388,-1.163642094952801,1.1549995522316903,1.2910177125586442,0.11121199333593686,-0.3763697433289575,-0.2926205098981048,-0.3387354025477872,0.9496873614064738
-0.7962616583289461,0.48902427281560745,-1.0594061377222932,0.32999741202237887,0.06375321423035119,-0.3419061922060393,1.1545209208707046,-0.3387354025477872,-0.831795137231877
-1.7142203387793702,0.03829708160604052,-0.8451088128880367,-1.2717030888713967,-0.3799243617360873,-0.36530646169627434,-1.7397619406669143,-0.3387354025477872,0.9496873614064738
-0.9064166999829973,-0.01178371741724351,-0.7022439296651991,-1.4639071489786497,0.44641315084510275,-0.20170869485194526,-1.7397619406669143,-0.3387354025477872,0.9496873614064738
-0.31892314449472536,1.1901554591415981,-0.27364927999668615,0.10575934189725028,0.23134825649647076,-0.3394812515086908,-0.2926205098981048,-0.3387354025477872,-0.831795137231877
-1.9161712484784639,0.9397514640251726,-0.7736763712766179,-0.7591589285853885,-0.27426047941806336,-0.3841160816677084,-1.7397619406669143,-0.3387354025477872,0.9496873614064738
-0.8146208319379549,-0.21210691351038496,-1.6308656706136437,-1.2076350688356456,0.7272515281352127,-0.07413599397352344,1.1545209208707046,-0.3387354025477872,0.9496873614064738
0.6173947095647061,-0.9132380998363756,1.5121617602887842,1.3550857325943952,-4.641791377874611,5.051762030283071,-0.2926205098981048,-0.3387354025477872,-0.831795137231877
1.039655702571902,-1.0634804969062313,1.0835671106202713,0.714405532236885,-0.06561791168661307,-0.4124989102843977,-0.2926205098981048,-0.3387354025477872,-0.831795137231877
-0.7962616583289461,0.03829708160604052,-0.34508172160810496,-0.8232269486211395,-0.02699536816811482,-0.3683294727844669,-1.7397619406669143,-0.3387354025477872,0.9496873614064738
0.9662190081358684,0.5391050718388914,-0.4165141632195238,0.26592939198662785,0.4914081925846143,0.021571598128548947,1.1545209208707046,-0.3387354025477872,-0.831795137231877
-0.2454864500586917,-1.7145308842089377,0.8692697857860149,0.970677612379889,-0.22956994454402135,-0.40020682873605506,-0.2926205098981048,-0.3387354025477872,0.9496873614064738
0.2502112373845365,-1.664450085185652,0.5121075777289208,0.009657311843623754,0.14735419002297143,-0.4167098973707862,-0.2926205098981048,-0.3387354025477872,0.9496873614064738
0.9478598345268596,-1.3138844920226567,0.7978373441745961,0.5542354821475074,-0.014383247449202108,-0.311806717859998,-0.2926205098981048,-0.3387354025477872,0.9496873614064738
1.204888265052978,-0.6127533056966652,1.7264590851230408,1.5472897927016482,0.1517169429318844,-0.3728895043651705,-0.2926205098981048,2.9518370793450033,-0.831795137231877
-1.2368818249451494,1.1400746601183123,-1.2022710209451308,-0.37475080837088237,-0.015833807426531177,-0.3467662795801018,-1.7397619406669143,-0.3387354025477872,-0.831795137231877
-0.15369058201364932,1.0399130620717425,-0.27364927999668615,-0.8872949686568905,0.2662779622100898,-0.2838423343973131,-1.7397619406669143,2.9518370793450033,-0.831795137231877
-1.4571919082532518,0.6893474689087471,-1.0594061377222932,-1.3998391289428986,0.6221468311519616,-0.05835550867790131,1.1545209208707046,-0.3387354025477872,0.9496873614064738
-1.4021143874262267,1.1901554591415981,-0.7736763712766179,-0.5028868484423844,0.10346090948761381,-0.3007169006809643,1.1545209208707046,-0.3387354025477872,-0.831795137231877
0.4705213206926388,-1.3138844920226567,0.8692697857860149,0.26592939198662785,-0.26555158306562704,-0.13179365380348518,-0.2926205098981048,-0.3387354025477872,0.9496873614064738
0.23185206377552905,-1.664450085185652,1.0121346690088526,0.714405532236885,-0.07588256129717708,-0.38875776108334004,-0.2926205098981048,-0.3387354025477872,0.9496873614064738
0.5990355359556987,-0.8130765017898057,1.0121346690088526,1.0027116223977646,-0.041982642437692605,-0.29954117185800716,-0.2926205098981048,-0.3387354025477872,0.9496873614064738
-1.9896079429144975,-0.5125917076500944,-1.6308656706136437,-1.6561112090859027,0.36440114724138845,-0.28754710490715035,1.1545209208707046,-0.3387354025477872,0.9496873614064738
1.4619166955790965,1.1901554591415981,0.3692426945060832,-0.31068278833513135,-4.641791377874611,0.1962326466055619,1.1545209208707046,-0.3387354025477872,-0.831795137231877
1.2783249594890118,0.38886267476903585,-0.34508172160810496,-0.663056898531762,0.5829042009255974,0.1190774837949014,1.1545209208707046,-0.3387354025477872,0.9496873614064738
0.3420071054295789,-1.4641268890925123,1.297864435454528,0.650337512201134,0.12206351072358754,-0.38108694699189644,-0.2926205098981048,-0.3387354025477872,0.9496873614064738
0.9845781817448758,1.3904786552347377,0.15494536967182676,-0.1825467482636293,0.8327382428224182,0.03141424462906507,1.1545209208707046,-0.3387354025477872,-0.831795137231877
-0.2822047972767092,0.08837788062932632,-1.4165683457793872,-0.7591589285853885,0.5355893705200524,0.01247807051349373,1.1545209208707046,-0.3387354025477872,0.9496873614064738
0.10333784851246917,-1.4140460900692267,1.0835671106202713,-0.11847872822787829,-0.23130840192143087,-0.19273763898928037,-0.2926205098981048,-0.3387354025477872,-2.6132776358702277
-1.1267267832910997,-0.01178371741724351,-1.0594061377222932,-1.1435670487998946,0.13754353246638013,-0.0947357427257437,-1.7397619406669143,-0.3387354025477872,-2.6132776358702277
1.7373042997142238,-0.6628341047199501,1.297864435454528,1.6754258327731502,0.014489539885799466,-0.32447642064488075,-0.2926205098981048,-0.3387354025477872,-0.831795137231877
0.4705213206926388,-1.8146924822555077,0.6549724609517584,0.4581334520938809,-0.21520275698230948,-0.11823807200963866,-0.2926205098981048,-0.3387354025477872,0.9496873614064738
-1.383755213817218,-0.061864516440529316,-0.4165141632195238,-1.111533038782019,0.4398579485048075,-0.09829967072033116,1.1545209208707046,-0.3387354025477872,0.9496873614064738
-0.3923598389307604,1.1400746601183123,-0.20221683838526736,0.32999741202237887,0.26826002507987484,-0.2680210251842273,-1.7397619406669143,2.9518370793450033,-0.831795137231877
1.259965785880003,0.08837788062932632,1.9407564099572971,1.8035618728446523,-0.06074580183909666,-0.3166218989248506,-0.2926205098981048,-0.3387354025477872,-0.831795137231877
-1.145085956900107,0.789509066955317,-1.488000787390806,-0.7591589285853885,0.15430801953260956,-0.06427089431840236,-0.2926205098981048,-0.3387354025477872,-0.831795137231877
-1.2919593457721756,0.739428267932033,-0.8451088128880367,-0.8872949686568905,0.11486607572157392,-0.27201360431218413,1.1545209208707046,-0.3387354025477872,0.9496873614064738
-0.5575924014118364,-0.262187712533669,-0.9879736961108744,-1.2717030888713967,0.38787585832487953,0.040824157604465616,1.1545209208707046,-0.3387354025477872,0.9496873614064738
0.32364793182057144,-1.614369286162367,0.9407022273974337,0.26592939198662785,0.135478422269649,-0.3788069312015447,-0.2926205098981048,-0.3387354025477872,0.9496873614064738
0.3052887582115627,1.1400746601183123,-0.4879466048309426,-0.855260958639015,0.6011801493422485,0.018609822916552565,1.1545209208707046,-0.3387354025477872,0.9496873614064738
-1.1634451305091158,-0.061864516440529316,-1.130838579333712,-0.7591589285853885,0.10886452222758715,-0.2993737937964055,-0.2926205098981048,-0.3387354025477872,0.9496873614064738
0.17677454294850284,-1.664450085185652,0.7978373441745961,0.714405532236885,-0.15038155005648193,-0.296930482336199,-0.2926205098981048,-0.3387354025477872,0.9496873614064738
0.7826272720457835,-0.7629957027665208,1.4407293186773655,1.162881672487142,-0.07612063030108966,-0.3920216332845685,-0.2926205098981048,-0.3387354025477872,-0.831795137231877
1.259965785880003,-0.712914903743236,1.7978915267344595,1.2910177125586442,-0.0625506970780627,-0.27829844640573215,-0.2926205098981048,-0.3387354025477872,-0.831795137231877
-0.7779024847199374,0.6392666698854613,-0.7736763712766179,-0.37475080837088237,0.5060798870117963,-0.09909981950262131,-1.7397619406669143,-0.3387354025477872,-0.831795137231877
-1.4755510818622606,-0.262187712533669,-0.7736763712766179,-1.4639071489786497,0.051938347850122385,-0.271311432931807,-1.7397619406669143,2.9518370793450033,0.9496873614064738
